,bestAsk,bestAskSize,bestBid,bestBidSize,price,sequence,size,timestamp,time_received
640,1.1748,10.2,1.11792,73.6,1.1094,2465,15.8,1732705295403,11:01:35.4548
641,1.254,717.3,1.13739,90.5,1.1094,2473,15.8,1732705295403,11:01:35.5649
642,1.254,717.3,1.1374,181,1.1094,2475,15.8,1732705295403,11:01:35.6724
643,1.254,717.3,1.13741,83.6,1.1094,2481,15.8,1732705295403,11:01:35.7739
644,1.254,717.3,1.13742,181,1.1094,2492,15.8,1732705295403,11:01:35.8829
645,1.254,717.3,1.13742,181,1.1094,2493,15.8,1732705295403,11:01:35.9985
646,1.25399,85.4,1.152,86.8,1.13742,2498,78.8,1732705296121,11:01:36.2317
647,1.25399,85.4,1.15201,83.6,1.13742,2505,78.8,1732705296121,11:01:36.3406
648,1.25399,85.4,1.15201,83.6,1.13742,2517,78.8,1732705296121,11:01:36.4654
649,1.25399,85.4,1.15202,181,1.13742,2519,78.8,1732705296121,11:01:36.5668
650,1.25399,85.4,1.15203,83.6,1.13742,2523,78.8,1732705296121,11:01:36.6750
651,1.25399,85.4,1.15201,83.6,1.13742,2528,78.8,1732705296121,11:01:36.8054
652,1.25399,85.4,1.15201,83.6,1.13742,2530,78.8,1732705296121,11:01:37.0454
653,1.25399,85.4,1.15202,166.2,1.13742,2539,78.8,1732705296121,11:01:37.1464
654,1.25399,85.4,1.15203,83.6,1.13742,2542,78.8,1732705296121,11:01:37.2547
655,1.25399,85.4,1.15204,166.2,1.13742,2544,78.8,1732705296121,11:01:37.3601
656,1.25399,85.4,1.15204,166.2,1.13742,2545,78.8,1732705296121,11:01:37.4570
657,1.25399,85.4,1.15205,83.6,1.13742,2548,78.8,1732705296121,11:01:37.5599
658,1.25399,85.4,1.15205,83.6,1.13742,2557,78.8,1732705296121,11:01:37.6666
659,1.25399,85.4,1.15205,83.6,1.13742,2559,78.8,1732705296121,11:01:37.7709
660,1.254,645.8,1.15202,166.2,1.254,2568,71.5,1732705297744,11:01:37.8662
661,1.254,645.8,1.15203,83.6,1.254,2572,71.5,1732705297744,11:01:38.0785
662,1.254,645.8,1.156,86.5,1.254,2581,71.5,1732705297744,11:01:38.1870
663,1.254,645.8,1.15601,249.8,1.254,2586,71.5,1732705297744,11:01:38.2946
664,1.254,645.8,1.15602,166.2,1.254,2590,71.5,1732705297744,11:01:38.4087
665,1.254,645.8,1.15605,83.6,1.254,2595,71.5,1732705297744,11:01:38.5091
666,1.25399,249.8,1.152,2.6,1.152,2603,84.2,1732705298493,11:01:38.6090
667,1.25399,249.8,1.16,43.1,1.152,2614,84.2,1732705298493,11:01:38.7243
668,1.25399,249.8,1.16,43.1,1.152,2616,84.2,1732705298493,11:01:38.8380
669,1.25399,249.8,1.16,43.1,1.152,2618,84.2,1732705298493,11:01:38.9422
670,1.25399,171.1,1.16,43.1,1.25399,2620,78.7,1732705298980,11:01:39.0438
671,1.25399,87.5,1.16,43.1,1.25399,2622,78.7,1732705299090,11:01:39.1498
672,2.9,182.1,1.254,209.9,1.254,2635,15.6,1732705299147,11:01:39.2534
673,2.9,182.1,1.27002,78.7,1.254,2637,15.6,1732705299147,11:01:39.3580
674,2.9,182.1,1.27002,78.7,1.254,2638,15.6,1732705299147,11:01:39.4843
675,2.9,182.1,1.27002,78.7,1.254,2640,15.6,1732705299147,11:01:39.5962
676,2.9,182.1,1.27002,78.7,1.254,2641,15.6,1732705299147,11:01:39.7983
677,2.9,182.1,1.27002,78.7,1.254,2648,15.6,1732705299147,11:01:39.9114
678,2.9,182.1,1.27584,39.1,1.254,2649,15.6,1732705299147,11:01:40.0212
679,2.9,182.1,1.27584,39.1,1.254,2651,15.6,1732705299147,11:01:40.1238
680,2.9,182.1,1.27584,39.1,1.254,2652,15.6,1732705299147,11:01:40.2302
681,2.9,182.1,1.27584,39.1,1.254,2653,15.6,1732705299147,11:01:40.3277
682,2.9,182.1,1.2705,78.7,1.254,2661,15.6,1732705299147,11:01:40.4328
683,2.9,182.1,1.2705,78.7,1.254,2663,15.6,1732705299147,11:01:40.5390
684,2.9,182.1,1.2705,78.7,1.254,2667,15.6,1732705299147,11:01:40.6551
685,2.9,182.1,1.2705,78.7,1.254,2669,15.6,1732705299147,11:01:40.8610
686,2.9,182.1,1.2705,78.7,1.254,2676,15.6,1732705299147,11:01:40.9691
687,2.9,182.1,1.28084,18.9,1.28084,2680,59.1,1732705300978,11:01:41.0754
688,2.9,182.1,1.28084,18.9,1.28084,2682,59.1,1732705300978,11:01:41.2032
689,2.9,182.1,1.28084,18.9,1.28084,2684,59.1,1732705300978,11:01:41.3306
690,2.9,182.1,1.28084,18.9,1.28084,2685,59.1,1732705300978,11:01:41.4330
691,2.9,182.1,1.28084,18.9,1.28084,2694,59.1,1732705300978,11:01:41.5469
692,2.9,182.1,1.28084,18.9,1.28084,2695,59.1,1732705300978,11:01:41.6569
693,2.9,182.1,1.28084,18.9,1.28084,2696,59.1,1732705300978,11:01:41.7581
694,2.9,182.1,1.28084,18.9,1.28084,2697,59.1,1732705300978,11:01:41.9693
695,2.9,182.1,1.254,1087.6,1.254,2706,50.4,1732705301949,11:01:42.0809
696,2.9,182.1,1.254,1087.6,1.254,2707,50.4,1732705301949,11:01:42.2385
697,2.9,182.1,1.25403,27.6,1.254,2710,50.4,1732705301949,11:01:42.3637
698,2.9,182.1,1.25403,27.6,1.254,2711,50.4,1732705301949,11:01:42.4793
699,2.84655,156.9,1.25403,27.6,1.254,2712,50.4,1732705301949,11:01:42.6928
700,2.84655,156.9,1.25404,48.8,1.254,2719,50.4,1732705301949,11:01:42.7984
701,2.84655,156.9,1.25404,48.8,1.254,2721,50.4,1732705301949,11:01:42.8984
702,2.84655,156.9,1.25404,48.8,1.254,2722,50.4,1732705301949,11:01:43.0082
703,2.84655,156.9,1.25404,48.8,1.254,2723,50.4,1732705301949,11:01:43.4471
704,2.84655,156.9,1.254,187.2,1.254,2728,740.9,1732705303492,11:01:43.6320
705,2.84655,156.9,1.254,187.2,1.254,2730,740.9,1732705303492,11:01:43.8466
706,1.48488,48.6,1.2809,12.5,1.254,2732,740.9,1732705303492,11:01:44.0725
707,1.48488,48.6,1.2809,12.5,1.254,2737,740.9,1732705303492,11:01:44.1854
708,1.48488,48.6,1.2809,12.5,1.254,2739,740.9,1732705303492,11:01:44.2873
709,1.48488,48.6,1.254,149.2,1.254,2745,38,1732705304254,11:01:44.4245
710,1.48488,48.6,1.254,149.2,1.254,2747,38,1732705304254,11:01:44.7591
711,1.48488,48.6,1.254,149.2,1.254,2749,38,1732705304254,11:01:44.8621
712,1.48488,48.6,1.254,149.2,1.254,2751,38,1732705304254,11:01:44.9635
713,1.48488,48.6,1.254,149.2,1.254,2752,38,1732705304254,11:01:45.1858
714,1.48485,28.8,1.1832,14,1.1832,2755,28.2,1732705305224,11:01:45.2897
715,1.48485,28.8,1.1832,14,1.1832,2760,28.2,1732705305224,11:01:45.3905
716,1.48485,28.8,1.1832,14,1.1832,2761,28.2,1732705305224,11:01:45.5224
717,1.48484,24.4,1.1832,14,1.1832,2762,28.2,1732705305224,11:01:45.6381
718,1.48484,24.4,1.1832,14,1.1832,2763,28.2,1732705305224,11:01:45.7470
719,1.48484,24.4,1.1832,14,1.1832,2764,28.2,1732705305224,11:01:45.9663
720,1.48484,24.4,1.1832,14,1.1832,2767,28.2,1732705305224,11:01:46.0706
721,1.4784,169.1,1.1832,14,1.1832,2770,28.2,1732705305224,11:01:46.1745
722,1.4784,169.1,1.1832,14,1.1832,2772,28.2,1732705305224,11:01:46.2998
723,1.4784,169.1,1.1832,14,1.1832,2775,28.2,1732705305224,11:01:46.4290
724,1.4784,169.1,1.1832,14,1.1832,2776,28.2,1732705305224,11:01:46.7540
725,1.4784,169.1,1.1832,14,1.1832,2779,28.2,1732705305224,11:01:46.8572
726,1.4784,169.1,1.1832,14,1.1832,2781,28.2,1732705305224,11:01:46.9717
727,1.4784,169.1,1.1832,14,1.1832,2782,28.2,1732705305224,11:01:47.0764
728,1.47837,28.8,1.1832,14,1.1832,2784,28.2,1732705305224,11:01:47.3199
729,1.47837,28.8,1.1832,14,1.1832,2787,28.2,1732705305224,11:01:47.4235
730,1.47837,28.8,1.1832,14,1.1832,2788,28.2,1732705305224,11:01:47.5426
731,1.47837,28.8,1.1832,14,1.1832,2791,28.2,1732705305224,11:01:47.6577
732,1.47837,28.8,1.1832,14,1.1832,2793,28.2,1732705305224,11:01:47.8888
733,1.47836,24.4,1.1832,14,1.1832,2799,28.2,1732705305224,11:01:47.9922
734,1.47836,24.4,1.1832,14,1.1832,2800,28.2,1732705305224,11:01:48.2539
735,1.4688,170.2,1.1832,14,1.1832,2802,28.2,1732705305224,11:01:48.4201
736,1.4688,170.2,1.1832,14,1.1832,2807,28.2,1732705305224,11:01:48.5426
737,1.4688,170.2,1.1832,14,1.1832,2809,28.2,1732705305224,11:01:48.6708
738,1.4688,170.2,1.1832,14,1.1832,2810,28.2,1732705305224,11:01:48.9859
739,1.4688,170.2,1.1936,83.7,1.1832,2815,28.2,1732705305224,11:01:49.1018
740,1.44585,28.2,1.1936,83.7,1.1832,2823,28.2,1732705305224,11:01:49.2461
741,1.44585,28.2,1.1936,83.7,1.1832,2825,28.2,1732705305224,11:01:49.3483
742,1.44585,28.2,1.1936,83.7,1.1832,2826,28.2,1732705305224,11:01:49.4582
743,1.44585,28.2,1.1936,83.7,1.1832,2827,28.2,1732705305224,11:01:49.6670
744,1.44585,28.2,1.1936,83.7,1.1832,2832,28.2,1732705305224,11:01:49.7658
745,1.4288,78,1.1936,83.7,1.1832,2833,28.2,1732705305224,11:01:49.8713
746,1.4288,78,1.1936,83.7,1.1832,2834,28.2,1732705305224,11:01:49.9724
747,1.4288,78,1.1936,83.7,1.1832,2836,28.2,1732705305224,11:01:50.0813
748,1.4288,78,1.1936,83.7,1.1832,2838,28.2,1732705305224,11:01:50.2959
749,1.4288,78,1.1936,83.7,1.1832,2843,28.2,1732705305224,11:01:50.3977
750,1.4288,78,1.1936,83.7,1.1832,2844,28.2,1732705305224,11:01:50.4988
751,1.4,61.7,1.1936,83.7,1.1832,2847,28.2,1732705305224,11:01:50.7129
752,1.4,61.7,1.1936,83.7,1.1832,2848,28.2,1732705305224,11:01:50.8150
753,1.4,61.7,1.1936,83.7,1.1832,2853,28.2,1732705305224,11:01:50.9156
754,1.4,61.7,1.20217,83.1,1.1832,2855,28.2,1732705305224,11:01:51.0474
755,1.4,61.7,1.20217,83.1,1.23401,2856,20,1732705311011,11:01:51.1871
756,1.4,61.7,1.20217,83.1,1.23401,2859,20,1732705311011,11:01:51.2919
757,1.4,61.7,1.20217,83.1,1.23401,2864,20,1732705311011,11:01:51.4286
758,1.4,61.7,1.20217,83.1,1.23401,2868,20,1732705311011,11:01:51.5328
759,1.377,28.2,1.20217,83.1,1.23401,2870,20,1732705311011,11:01:51.6561
760,1.377,28.2,1.20217,83.1,1.23401,2873,20,1732705311011,11:01:51.8658
761,1.377,28.2,1.20217,83.1,1.23401,2875,20,1732705311011,11:01:51.9710
762,1.377,28.2,1.20217,83.1,1.23401,2879,20,1732705311011,11:01:52.0763
763,1.377,28.2,1.20217,83.1,1.23401,2880,20,1732705311011,11:01:52.1947
764,1.377,28.2,1.1,7086.7,1.1,2900,2254.2,1732705312214,11:01:52.2944
765,1.37697,28.8,1.1,7086.7,1.1,2901,2254.2,1732705312214,11:01:52.4252
766,1.37697,28.8,1.1,7457.1,1.1,2902,2254.2,1732705312214,11:01:52.6569
767,1.3728,182.1,1.1,7457.1,1.1,2908,2254.2,1732705312214,11:01:52.7636
768,1.3728,182.1,1.1,7457.1,1.1,2909,2254.2,1732705312214,11:01:52.8639
769,1.3728,182.1,1.1,7457.1,1.1,2911,2254.2,1732705312214,11:01:52.9726
770,1.3728,182.1,1.1,7457.1,1.1,2913,2254.2,1732705312214,11:01:53.2018
771,1.3728,182.1,1.1,7457.1,1.1,2917,2254.2,1732705312214,11:01:53.3086
772,1.3728,182.1,1.1,7407.6,1.1,2918,49.5,1732705313347,11:01:53.4096
773,1.3416,623.7,1.1,7407.6,1.1,2919,49.5,1732705313347,11:01:53.6205
774,1.3416,623.7,1.25,147.8,1.1,2923,49.5,1732705313347,11:01:53.7351
775,1.3416,623.7,1.25,147.8,1.1,2929,49.5,1732705313347,11:01:53.8609
776,1.3416,623.7,1.25,147.8,1.1,2930,49.5,1732705313347,11:01:53.9599
777,1.3416,623.7,1.25,147.8,1.1,2931,49.5,1732705313347,11:01:54.0663
778,1.30039,86.6,1.25,147.8,1.1,2932,49.5,1732705313347,11:01:54.1863
779,1.11111,780.3,1.1,7407.6,1.25,2935,147.8,1732705314189,11:01:54.2998
780,1.11111,780.3,1.1,7389.7,1.1,2945,17.9,1732705314314,11:01:54.4046
781,1.11111,780.3,1.1,7389.7,1.1,2950,17.9,1732705314314,11:01:54.5134
782,1.11111,780.3,1.1,370.4,1.1,2952,17.9,1732705314314,11:01:54.6483
783,1.11111,780.3,1.1,370.4,1.1,2954,17.9,1732705314314,11:01:54.8309
784,1.11111,780.3,1.1,370.4,1.1,2959,17.9,1732705314314,11:01:54.9254
785,1.11111,780.3,1.1,370.4,1.1,2961,17.9,1732705314314,11:01:55.0284
786,1.11111,780.3,1.1,370.4,1.1,2962,17.9,1732705314314,11:01:55.1494
787,1.11108,28.8,1.1,370.4,1.1,2963,17.9,1732705314314,11:01:55.2561
788,1.11108,28.8,1.1,370.4,1.1,2965,17.9,1732705314314,11:01:55.3752
789,1.11108,28.8,1.1,370.4,1.1,2970,17.9,1732705314314,11:01:55.4831
790,1.11108,28.8,1.1,292.4,1.1,2973,78,1732705315514,11:01:55.6021
791,1.11108,28.8,1.08521,195.1,1.08521,2979,78.9,1732705315643,11:01:55.7712
792,1.11108,28.8,1.08521,195.1,1.08521,2980,78.9,1732705315643,11:01:55.8862
793,1.11108,28.8,1.08521,38.2,1.08521,2986,156.9,1732705315901,11:01:55.9958
794,1.072,570.9,1,99.1,1.08521,2990,156.9,1732705315901,11:01:56.0949
795,1.072,570.9,1,99.1,1.072,2993,14.6,1732705316054,11:01:56.2059
796,1.072,570.9,1,99.1,1.072,2994,14.6,1732705316054,11:01:56.3077
797,1.03275,28.2,1,99.1,1.072,2995,14.6,1732705316054,11:01:56.4242
798,1.03275,28.2,1,99.1,1.072,3001,14.6,1732705316054,11:01:56.5214
799,1.03275,2.9,1.00001,13,1.03275,3005,25.3,1732705316507,11:01:56.6311
800,1.03275,2.9,1.00001,13,1.03275,3006,25.3,1732705316507,11:01:56.8381
801,1.03275,2.9,1.00001,13,1.03275,3007,25.3,1732705316507,11:01:57.0413
802,1.03272,28.8,1.00001,13,1.03275,3012,25.3,1732705316507,11:01:57.1450
803,1.03272,28.8,1.00001,13,1.03275,3013,25.3,1732705316507,11:01:57.2446
804,1.03272,28.8,1.00001,13,1.03275,3014,25.3,1732705316507,11:01:57.3481
805,1.03272,28.8,1.00001,13,1.03275,3015,25.3,1732705316507,11:01:57.5667
806,1.03272,28.8,1.00001,13,1.03275,3020,25.3,1732705316507,11:01:57.6721
807,1.03272,28.8,1.00001,13,1.03275,3021,25.3,1732705316507,11:01:57.7790
808,1.03272,28.8,1.00001,13,1.03275,3022,25.3,1732705316507,11:01:57.8824
809,0.9856,59.1,0.96302,120.6,1,3029,99.1,1732705317971,11:01:58.1032
810,0.9856,59.1,0.96302,120.6,1,3037,99.1,1732705317971,11:01:58.2068
811,0.9856,59.1,0.96302,120.6,1,3038,99.1,1732705317971,11:01:58.3095
812,0.9856,59.1,0.96302,120.6,1,3040,99.1,1732705317971,11:01:58.5186
813,0.9856,59.1,0.96302,120.6,1,3041,99.1,1732705317971,11:01:58.6248
814,0.9856,41.5,0.96302,120.6,0.9856,3046,17.6,1732705318679,11:01:58.7359
815,0.98557,28.8,0.96302,120.6,0.9856,3047,17.6,1732705318679,11:01:58.9517
816,0.98557,28.8,0.96302,120.6,0.9856,3048,17.6,1732705318679,11:01:59.5137
817,0.98557,28.8,0.96302,120.6,0.9856,3052,17.6,1732705318679,11:01:59.6091
818,0.98557,28.8,0.96302,120.6,0.9856,3053,17.6,1732705318679,11:01:59.7385
819,0.98557,28.8,0.96302,120.6,0.9856,3055,17.6,1732705318679,11:02:00.1873
820,0.98557,28.8,0.96302,120.6,0.9856,3059,17.6,1732705318679,11:02:00.2891
821,0.95,290.5,0.9125,12,0.9856,3065,21.2,1732705320449,11:02:00.6077
822,1.01357,24.4,1,161.8,0.99999,3072,36.2,1732705320662,11:02:00.7163
823,1.03274,73.6,1,158.4,0.99999,3081,36.2,1732705320662,11:02:00.8250
824,1.03273,98.3,1.00001,196.7,1,3084,3.4,1732705320780,11:02:00.9256
825,1.03273,98.3,1.00001,295,1,3087,3.4,1732705320780,11:02:01.0267
826,1.03273,98.3,1.00001,295,1,3088,3.4,1732705320780,11:02:01.1311
827,1.03273,98.3,1.00001,295,1,3089,3.4,1732705320780,11:02:01.2330
828,1.03272,49.2,1.00001,295,1,3092,3.4,1732705320780,11:02:01.3364
829,1.03271,98.3,1.00001,295,1,3096,3.4,1732705320780,11:02:01.4556
830,1.03271,98.3,1.00001,295,1,3098,3.4,1732705320780,11:02:01.6588
831,1.03271,98.3,1.00001,295,1,3099,3.4,1732705320780,11:02:01.7660
832,1.03271,98.3,1.00001,295,1,3101,3.4,1732705320780,11:02:01.8703
833,1.0327,73.6,1.00001,295,1.03271,3108,10,1732705321849,11:02:01.9966
834,1.0327,73.6,1.00001,295,1.03271,3112,10,1732705321849,11:02:02.0930
835,1.03269,93.2,1.00001,295,1.03271,3115,10,1732705321849,11:02:02.3067
836,1.03268,73.6,1.00001,295,1.03271,3119,10,1732705321849,11:02:02.5156
837,1.03267,93.2,1.00001,295,1.03271,3121,10,1732705321849,11:02:02.7198
838,1.03267,93.2,1.00001,295,1.03271,3122,10,1732705321849,11:02:02.8555
839,1.03267,93.2,1.00001,295,1.03271,3123,10,1732705321849,11:02:03.3784
840,1.03266,73.6,1.00001,295,1.03271,3128,10,1732705321849,11:02:03.4793
841,1.03266,73.6,1.00001,295,1.03271,3130,10,1732705321849,11:02:03.5804
842,1.03264,196.7,1.00001,44.6,1.00001,3134,53.7,1732705323623,11:02:03.6983
843,1.03264,196.7,1.00001,98.3,1.00001,3137,53.7,1732705323623,11:02:03.8103
844,1.03263,98.3,1.00002,196.7,1.00001,3141,53.7,1732705323623,11:02:04.0299
845,1.03262,270.3,1.00003,98.3,1.00001,3149,53.7,1732705323623,11:02:04.1254
846,1.03262,270.3,1.00001,98.3,1.00001,3154,53.7,1732705323623,11:02:04.2362
847,1.03261,98.3,1.00001,98.3,1.00001,3158,53.7,1732705323623,11:02:04.3353
848,1.03262,73.6,1.00001,98.3,1.00001,3161,53.7,1732705323623,11:02:04.4384
849,1.03262,73.6,1.00001,98.3,1.00001,3162,53.7,1732705323623,11:02:04.5400
850,1.03261,73.6,1.00002,110.1,1.00002,3170,86.6,1732705324530,11:02:04.6448
851,1.03261,73.6,1.00003,98.3,1.00002,3173,86.6,1732705324530,11:02:04.7609
852,1.03261,73.6,1.00005,98.3,1.00002,3176,86.6,1732705324530,11:02:04.8695
853,1.03261,73.6,1.00005,98.3,1.00002,3177,86.6,1732705324530,11:02:04.9793
854,1.03261,73.6,1.00005,98.3,1.00002,3180,86.6,1732705324530,11:02:05.2998
855,1.03261,73.6,1.00007,98.3,1.00002,3187,86.6,1732705324530,11:02:05.4101
856,1.0326,73.6,1.00009,98.3,1.00002,3194,86.6,1732705324530,11:02:05.5150
857,1.0326,73.6,1.00011,98.3,1.00002,3199,86.6,1732705324530,11:02:05.6486
858,1.0326,73.6,1.00012,196.7,1.00002,3202,86.6,1732705324530,11:02:05.7560
859,1.0326,73.6,1.00013,98.3,1.00002,3205,86.6,1732705324530,11:02:05.8862
860,1.0852,295,1.00015,98.3,1.00002,3210,86.6,1732705324530,11:02:05.9939
861,1.03259,73.6,1.00016,196.7,1.00002,3215,86.6,1732705324530,11:02:06.1389
862,1.03259,73.6,1.00017,98.3,1.00002,3217,86.6,1732705324530,11:02:06.2368
863,1.03259,73.6,1.00019,98.3,1.00002,3221,86.6,1732705324530,11:02:06.3384
864,1.03259,73.6,1.00021,98.3,1.00002,3224,86.6,1732705324530,11:02:06.4816
865,1.03258,73.6,1.00022,196.7,1.00002,3231,86.6,1732705324530,11:02:06.5880
866,1.03258,73.6,1.00024,196.7,1.00002,3236,86.6,1732705324530,11:02:06.6878
867,1.03258,73.6,1.00025,98.3,1.00002,3237,86.6,1732705324530,11:02:06.8028
868,1.03258,73.6,1.00025,98.3,1.00002,3238,86.6,1732705324530,11:02:07.0275
869,1.03257,73.6,1.00025,98.3,1.00002,3243,86.6,1732705324530,11:02:07.1307
870,1.03257,73.6,1.00026,196.7,1.00002,3245,86.6,1732705324530,11:02:07.2545
871,1.03257,73.6,1.00027,98.3,1.00002,3247,86.6,1732705324530,11:02:07.3612
872,1.03257,73.6,1.00027,98.3,1.00002,3248,86.6,1732705324530,11:02:07.4814
873,1.03257,73.6,1.00027,98.3,1.00002,3249,86.6,1732705324530,11:02:07.8222
874,1.03256,73.6,1.00028,196.7,1.00002,3257,86.6,1732705324530,11:02:07.9258
875,1.03256,73.6,1.00001,295,1.00002,3259,86.6,1732705324530,11:02:08.0301
876,1.03256,73.6,1.00001,295,1.00002,3261,86.6,1732705324530,11:02:08.1587
877,1.0852,295,1.00001,295,1.00002,3264,86.6,1732705324530,11:02:08.3818
878,1.03255,73.6,1.00001,295,1.00002,3266,86.6,1732705324530,11:02:08.4923
879,1.03255,73.6,1.00001,295,1.00002,3268,86.6,1732705324530,11:02:08.9072
880,1.03254,73.6,1.00001,295,1.00002,3272,86.6,1732705324530,11:02:09.0075
881,1.03254,73.6,1.00001,295,1.00002,3274,86.6,1732705324530,11:02:09.4539
882,1.03253,73.6,1.00001,295,1.00002,3278,86.6,1732705324530,11:02:09.5581
883,1.03253,73.6,1.00001,295,1.00002,3280,86.6,1732705324530,11:02:09.9914
884,1.03252,73.6,1.00001,295,1.00002,3284,86.6,1732705324530,11:02:10.1118
885,1.03252,73.6,1.00001,295,1.00002,3285,86.6,1732705324530,11:02:10.2135
886,1.03252,73.6,1.00001,295,1.00002,3286,86.6,1732705324530,11:02:10.6704
887,1.03251,73.6,1.00001,295,1.00002,3290,86.6,1732705324530,11:02:10.7729
888,1.03251,44.7,1.00002,147.7,1.03251,3294,28.9,1732705330787,11:02:10.8743
889,1.03251,44.7,1.00003,295,1.03251,3298,28.9,1732705330787,11:02:10.9791
890,1.03251,44.7,1.00004,98.3,1.03251,3301,28.9,1732705330787,11:02:11.0815
891,1.03251,24.4,1.00004,98.3,1.03251,3303,28.9,1732705330787,11:02:11.1837
892,1.0325,44.7,1.00005,225.6,1.03251,3312,28.9,1732705330787,11:02:11.2894
893,1.0325,44.7,1.00005,225.6,1.03251,3313,28.9,1732705330787,11:02:11.4006
894,1.08519,196.7,1.00006,98.3,1.03251,3317,28.9,1732705330787,11:02:11.7207
895,1.03249,44.7,1.00007,28.9,1.03251,3326,28.9,1732705330787,11:02:11.8267
896,1.03249,44.7,1.00007,225.6,1.03251,3328,28.9,1732705330787,11:02:11.9320
897,1.03249,44.7,1.00007,225.6,1.03251,3329,28.9,1732705330787,11:02:12.0311
898,1.03249,44.7,1.00007,225.6,1.03251,3330,28.9,1732705330787,11:02:12.1553
899,1.03249,44.7,1.00008,196.7,1.03251,3334,28.9,1732705330787,11:02:12.6765
900,1.08517,196.7,1.00234,98.3,1.03251,3341,28.9,1732705330787,11:02:12.7758
901,1.03248,44.7,1.00235,196.7,1.03251,3349,28.9,1732705330787,11:02:12.8783
902,1.03248,44.7,1.00235,196.7,1.03251,3351,28.9,1732705330787,11:02:12.9845
903,1.1956,209.1,1.0325,24.1,1.03248,3357,24.4,1732705332988,11:02:13.0899
904,1.19559,98.3,1.04312,80.9,1.03251,3363,14.9,1732705333072,11:02:13.1931
905,1.19559,295,1.04313,196.7,1.03251,3367,14.9,1732705333072,11:02:13.2961
906,1.19559,295,1.04313,196.7,1.03251,3369,14.9,1732705333072,11:02:13.4015
907,1.19559,295,1.04313,196.7,1.03251,3371,14.9,1732705333072,11:02:13.5056
908,1.1653,570.9,1.04313,196.7,1.03251,3373,14.9,1732705333072,11:02:13.7095
909,1.16529,98.3,1.04312,80.9,1.03251,3380,14.9,1732705333072,11:02:13.8178
910,1.16529,295,1.04313,98.3,1.03251,3385,14.9,1732705333072,11:02:13.9176
911,1.16529,295,1.03252,98.3,1.03251,3389,14.9,1732705333072,11:02:14.0239
912,1.16528,181.1,1.03252,98.3,1.03251,3392,14.9,1732705333072,11:02:14.1253
913,1.16528,181.1,1.03252,90.5,1.03251,3399,14.9,1732705333072,11:02:14.2345
914,1.16527,90.5,1.05364,474.5,1,3419,5521.6,1732705334236,11:02:14.3402
915,1.16525,90.5,1.05365,97.6,1,3427,5521.6,1732705334236,11:02:14.4465
916,1.16525,271.6,1.05366,63.4,1,3432,5521.6,1732705334236,11:02:14.5603
917,1.16525,271.6,1.05367,34.2,1,3435,5521.6,1732705334236,11:02:14.6638
918,1.16525,271.6,1.05369,34.2,1,3439,5521.6,1732705334236,11:02:14.8786
919,1.16524,45.1,1.0537,63.4,1,3444,5521.6,1732705334236,11:02:14.9881
920,1.16524,45.1,1.05365,63.4,1,3451,5521.6,1732705334236,11:02:15.0968
921,1.16522,90.5,1.05366,34.2,1,3456,5521.6,1732705334236,11:02:15.2147
922,1.16522,90.5,1.05367,63.4,1,3459,5521.6,1732705334236,11:02:15.3151
923,1.16521,181.1,1.05366,34.2,1,3464,5521.6,1732705334236,11:02:15.4220
924,1.16521,181.1,1.02889,63.4,1,3466,5521.6,1732705334236,11:02:15.6371
925,1.16521,181.1,1.0289,34.2,1,3470,5521.6,1732705334236,11:02:15.7546
926,1.1652,90.5,1.02888,48.5,1,3475,5521.6,1732705334236,11:02:15.8579
927,1.1652,90.5,1.00234,97.6,1,3479,5521.6,1732705334236,11:02:15.9663
928,1.16519,45.3,1.00235,63.4,1,3487,5521.6,1732705334236,11:02:16.0730
929,1.16518,90.5,1.00236,34.2,1,3494,5521.6,1732705334236,11:02:16.1832
930,1.14696,14.9,1.00236,34.2,1,3498,5521.6,1732705334236,11:02:16.2862
931,1.14696,14.9,1.00238,34.2,1,3504,5521.6,1732705334236,11:02:16.4078
932,1.14696,14.9,1.00239,63.4,1,3508,5521.6,1732705334236,11:02:16.5147
933,1.14696,14.9,1.0024,34.2,1,3514,5521.6,1732705334236,11:02:16.6219
934,1.14696,14.9,1.0024,34.2,1,3516,5521.6,1732705334236,11:02:16.7215
935,1.14696,14.9,1.00241,63.4,1,3520,5521.6,1732705334236,11:02:16.8274
936,1.14696,14.9,1.00242,34.2,1,3523,5521.6,1732705334236,11:02:17.0290
937,1.14696,14.9,1.00243,63.4,1,3529,5521.6,1732705334236,11:02:17.1831
938,1.14696,14.9,1.00244,34.2,1,3533,5521.6,1732705334236,11:02:17.2938
939,1.14696,14.9,1.00244,34.2,1,3534,5521.6,1732705334236,11:02:17.4359
940,1.1432,98.4,1.00245,63.4,1,3538,5521.6,1732705334236,11:02:17.5321
941,1.14319,90.5,1.00245,63.4,1,3543,5521.6,1732705334236,11:02:17.6447
942,1.14319,90.5,1.00245,63.4,1,3544,5521.6,1732705334236,11:02:17.7520
943,1.14318,181.1,1.00246,34.2,1,3549,5521.6,1732705334236,11:02:17.8539
944,1.14317,90.5,1.00246,34.2,1,3551,5521.6,1732705334236,11:02:17.9813
945,1.14316,181.1,1.00247,63.4,1,3556,5521.6,1732705334236,11:02:18.0870
946,1.14315,90.5,1.00248,34.2,1,3560,5521.6,1732705334236,11:02:18.1839
